2024-11-02 23:27:57,483 INFO    SenderThread:457961 [sender.py:send_request_defer():598] handle sender defer: 10
2024-11-02 23:27:57,483 INFO    SenderThread:457961 [file_pusher.py:finish():159] shutting down file pusher
2024-11-02 23:27:57,710 INFO    wandb-upload_2:457961 [upload_job.py:push():133] Uploaded file /home/yishu/FlowBotHD/logs/sim_demo_trajectory_diffuser_hispndit/2024-11-02/23-27-21/wandb/run-20241102_232722-hxo7jcay/files/config.yaml
2024-11-02 23:27:57,761 INFO    wandb-upload_3:457961 [upload_job.py:push():133] Uploaded file /home/yishu/FlowBotHD/logs/sim_demo_trajectory_diffuser_hispndit/2024-11-02/23-27-21/wandb/run-20241102_232722-hxo7jcay/files/requirements.txt
2024-11-02 23:27:57,809 INFO    wandb-upload_4:457961 [upload_job.py:push():133] Uploaded file /home/yishu/FlowBotHD/logs/sim_demo_trajectory_diffuser_hispndit/2024-11-02/23-27-21/wandb/run-20241102_232722-hxo7jcay/files/wandb-summary.json
2024-11-02 23:27:57,813 INFO    wandb-upload_0:457961 [upload_job.py:push():133] Uploaded file /home/yishu/FlowBotHD/logs/sim_demo_trajectory_diffuser_hispndit/2024-11-02/23-27-21/wandb/run-20241102_232722-hxo7jcay/files/output.log
2024-11-02 23:27:57,817 INFO    wandb-upload_1:457961 [upload_job.py:push():133] Uploaded file /home/yishu/FlowBotHD/logs/sim_demo_trajectory_diffuser_hispndit/2024-11-02/23-27-21/wandb/run-20241102_232722-hxo7jcay/files/conda-environment.yaml
2024-11-02 23:27:58,017 INFO    Thread-11 :457961 [sender.py:transition_state():602] send defer: 11
2024-11-02 23:27:58,017 DEBUG   HandlerThread:457961 [handler.py:handle_request():144] handle_request: defer
2024-11-02 23:27:58,018 INFO    HandlerThread:457961 [handler.py:handle_request_defer():170] handle defer: 11
2024-11-02 23:27:58,018 DEBUG   SenderThread:457961 [sender.py:send_request():396] send_request: defer
2024-11-02 23:27:58,018 INFO    SenderThread:457961 [sender.py:send_request_defer():598] handle sender defer: 11
2024-11-02 23:27:58,018 INFO    SenderThread:457961 [file_pusher.py:join():164] waiting for file pusher
2024-11-02 23:27:58,018 INFO    SenderThread:457961 [sender.py:transition_state():602] send defer: 12
2024-11-02 23:27:58,018 DEBUG   HandlerThread:457961 [handler.py:handle_request():144] handle_request: defer
2024-11-02 23:27:58,018 INFO    HandlerThread:457961 [handler.py:handle_request_defer():170] handle defer: 12
2024-11-02 23:27:58,018 DEBUG   SenderThread:457961 [sender.py:send_request():396] send_request: defer
2024-11-02 23:27:58,019 INFO    SenderThread:457961 [sender.py:send_request_defer():598] handle sender defer: 12
2024-11-02 23:27:58,099 INFO    SenderThread:457961 [sender.py:transition_state():602] send defer: 13
2024-11-02 23:27:58,099 DEBUG   HandlerThread:457961 [handler.py:handle_request():144] handle_request: defer
2024-11-02 23:27:58,099 INFO    HandlerThread:457961 [handler.py:handle_request_defer():170] handle defer: 13
2024-11-02 23:27:58,099 DEBUG   SenderThread:457961 [sender.py:send_request():396] send_request: defer
2024-11-02 23:27:58,099 INFO    SenderThread:457961 [sender.py:send_request_defer():598] handle sender defer: 13
2024-11-02 23:27:58,099 INFO    SenderThread:457961 [sender.py:transition_state():602] send defer: 14
2024-11-02 23:27:58,099 DEBUG   HandlerThread:457961 [handler.py:handle_request():144] handle_request: defer
2024-11-02 23:27:58,100 INFO    HandlerThread:457961 [handler.py:handle_request_defer():170] handle defer: 14
2024-11-02 23:27:58,100 DEBUG   SenderThread:457961 [sender.py:send():369] send: final
2024-11-02 23:27:58,100 DEBUG   SenderThread:457961 [sender.py:send():369] send: footer
2024-11-02 23:27:58,100 DEBUG   SenderThread:457961 [sender.py:send_request():396] send_request: defer
2024-11-02 23:27:58,100 INFO    SenderThread:457961 [sender.py:send_request_defer():598] handle sender defer: 14
2024-11-02 23:27:58,100 DEBUG   HandlerThread:457961 [handler.py:handle_request():144] handle_request: poll_exit
2024-11-02 23:27:58,100 DEBUG   SenderThread:457961 [sender.py:send_request():396] send_request: poll_exit
2024-11-02 23:27:58,100 DEBUG   HandlerThread:457961 [handler.py:handle_request():144] handle_request: server_info
2024-11-02 23:27:58,101 DEBUG   SenderThread:457961 [sender.py:send_request():396] send_request: server_info
2024-11-02 23:27:58,101 DEBUG   HandlerThread:457961 [handler.py:handle_request():144] handle_request: get_summary
2024-11-02 23:27:58,102 DEBUG   HandlerThread:457961 [handler.py:handle_request():144] handle_request: sampled_history
2024-11-02 23:27:58,149 INFO    MainThread:457961 [wandb_run.py:_footer_history_summary_info():3467] rendering history
2024-11-02 23:27:58,149 INFO    MainThread:457961 [wandb_run.py:_footer_history_summary_info():3499] rendering summary
2024-11-02 23:27:58,149 INFO    MainThread:457961 [wandb_run.py:_footer_sync_info():3426] logging synced files
2024-11-02 23:27:58,149 DEBUG   HandlerThread:457961 [handler.py:handle_request():144] handle_request: shutdown
2024-11-02 23:27:58,149 INFO    HandlerThread:457961 [handler.py:finish():854] shutting down handler
2024-11-02 23:27:59,101 INFO    WriterThread:457961 [datastore.py:close():298] close: /home/yishu/FlowBotHD/logs/sim_demo_trajectory_diffuser_hispndit/2024-11-02/23-27-21/wandb/run-20241102_232722-hxo7jcay/run-hxo7jcay.wandb
2024-11-02 23:27:59,148 INFO    SenderThread:457961 [sender.py:finish():1526] shutting down sender
2024-11-02 23:27:59,149 INFO    SenderThread:457961 [file_pusher.py:finish():159] shutting down file pusher
2024-11-02 23:27:59,149 INFO    SenderThread:457961 [file_pusher.py:join():164] waiting for file pusher
